-1.0949,0.0434453,-3.4311e-10,0,0,-0.0297491,0.999557
-4.26653,2.90045,-1.53657e-09,0,0,0.869837,0.49334
-4.28384,-5.77647,2.73974e-11,0,0,-0.0226059,0.999744
-4.22968,-13.9426,-1.46988e-09,0,0,0.693772,0.720194
